,nsites,elements,material_id,nelements,composition,chemsys,volume,density,density_atomic,symmetry,structure,is_stable,energy_per_atom,band_gap,efermi,is_gap_direct,is_metal,k_voigt,k_reuss,k_vrh,g_voigt,g_reuss,g_vrh,universal_anisotropy,homogeneous_poisson,e_total,e_ionic,e_electronic,n,e_ij_max,spacegroup
102,2,"[Element Ga, Element P]",mp-2490,2,Ga1 P1,Ga-P,40.5058667192971,4.128066394428307,20.25293335964855,"{'crystal_system': <CrystalSystem.cubic: 'Cubic'>, 'symbol': 'F-43m', 'number': 216, 'point_group': '-43m', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (Ga1 P1)
Reduced Formula: GaP
abc   :   3.854881   3.854880   3.854881
angles:  60.000001  60.000007  60.000004
pbc   :       True       True       True
Sites (2)
  #  SP        a      b     c    magmom
---  ----  -----  -----  ----  --------
  0  Ga    -0     -0     0            0
  1  P      0.25   0.25  0.25         0",True,-4.630545515,1.6038999999999999,3.4774535,False,False,76.18684986504738,76.18684986504739,76.18684986504738,53.757317804950205,49.79353690253086,51.77542735374053,0.3980216257963676,0.22296405949789264,12.826324880000044,2.2663427399999976,10.559982140000047,3.2496126138356933,0.20018333333333302,zincblend
103,4,"[Element Ga, Element Sb]",mp-1018059,2,Ga2 Sb2,Ga-Sb,115.32797728186458,5.514100040316375,28.831994320466144,"{'crystal_system': <CrystalSystem.hex_: 'Hexagonal'>, 'symbol': 'P6_3mc', 'number': 186, 'point_group': '6mm', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (Ga2 Sb2)
Reduced Formula: GaSb
abc   :   4.319593   4.321445   7.132965
angles:  90.000000  90.000000 119.985806
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ga    0.666413  0.332827  0.500683        -0
  1  Ga    0.333587  0.667173  0.000683        -0
  2  Sb    0.666797  0.333594  0.874217         0
  3  Sb    0.333203  0.666406  0.374217         0",False,-3.818369155,0.0,3.83142711,False,True,,,,,,,,,,,,,,wurtzite
104,2,"[Element Ga, Element Sb]",mp-1156,2,Ga1 Sb1,Ga-Sb,57.78999678408531,5.502076826163306,28.894998392042655,"{'crystal_system': <CrystalSystem.cubic: 'Cubic'>, 'symbol': 'F-43m', 'number': 216, 'point_group': '-43m', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (Ga1 Sb1)
Reduced Formula: GaSb
abc   :   4.339661   4.339661   4.339662
angles:  60.000012  60.000014  59.999999
pbc   :       True       True       True
Sites (2)
  #  SP        a     b     c    magmom
---  ----  -----  ----  ----  --------
  0  Ga    -0     0     0            0
  1  Sb     0.25  0.25  0.25        -0",True,-3.8313227100000002,0.0,3.77480409,False,True,44.65379386094294,44.653793860942926,44.65379386094293,30.94298233692316,28.94954275809882,29.94626254751099,0.34429552056857027,0.22594692541888736,22.993965240000055,1.3869552799999985,21.607009960000056,4.648334105892137,0.2731500000000003,zincblend
105,4,"[Element Ga, Element Sb]",mp-1184224,2,Ga1 Sb3,Ga-Sb,103.8399109765008,6.956279804127209,25.9599777441252,"{'crystal_system': <CrystalSystem.cubic: 'Cubic'>, 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (Ga1 Sb3)
Reduced Formula: GaSb3
abc   :   5.275858   5.275858   5.275858
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (4)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Ga    0     0     0           -0
  1  Sb    0.25  0.25  0.25         0
  2  Sb    0.75  0.75  0.75         0
  3  Sb    0.5   0.5   0.5          0",False,-3.790580425,0.0,6.7633048,False,True,,,,,,,,,,,,,,rocksalt
106,4,"[Element As, Element In]",mp-1007652,2,In2 As2,As-In,114.11586157361741,5.521932077387896,28.528965393404352,"{'crystal_system': <CrystalSystem.hex_: 'Hexagonal'>, 'symbol': 'P6_3mc', 'number': 186, 'point_group': '6mm', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (In2 As2)
Reduced Formula: InAs
abc   :   4.311296   4.311503   7.088786
angles:  90.000000  90.000000 119.998408
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  In    0.666678  0.333356  0.500588        -0
  1  In    0.333322  0.666644  0.000588        -0
  2  As    0.666637  0.333274  0.874912         0
  3  As    0.333363  0.666726  0.374912         0",False,-3.9277895375,0.0,3.89646078,False,True,,,,,,,,,,,,,,wurtzite
107,2,"[Element As, Element In]",mp-20305,2,In1 As1,As-In,56.944276054273985,5.532953267871242,28.472138027136992,"{'crystal_system': <CrystalSystem.cubic: 'Cubic'>, 'symbol': 'F-43m', 'number': 216, 'point_group': '-43m', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (In1 As1)
Reduced Formula: InAs
abc   :   4.318389   4.318388   4.318388
angles:  60.000001  60.000005  59.999995
pbc   :       True       True       True
Sites (2)
  #  SP       a      b      c    magmom
---  ----  ----  -----  -----  --------
  0  In    0.25   0.25   0.25         0
  1  As    0     -0     -0            0",True,-3.934063595,0.0,3.88498542,False,True,49.15915091766797,49.15915091766797,49.15915091766797,26.718962844293856,23.54186137735801,25.130412110825933,0.6747770314354806,0.2816112365680618,,,,,,zincblend
108,2,"[Element As, Element In]",mp-21391,2,In1 As1,As-In,47.64169934463719,6.613324516446396,23.820849672318595,"{'crystal_system': <CrystalSystem.cubic: 'Cubic'>, 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (In1 As1)
Reduced Formula: InAs
abc   :   4.069122   4.069122   4.069122
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  In    0.5  0.5  0.5        -0
  1  As    0    0    0           0",False,-3.74624664,0.0,5.99499003,False,True,,,,,,,,,,,,,,rocksalt
109,4,"[Element In, Element N]",mp-22205,2,In2 N2,In-N,62.58752953435945,6.835816933007001,15.646882383589862,"{'crystal_system': <CrystalSystem.hex_: 'Hexagonal'>, 'symbol': 'P6_3mc', 'number': 186, 'point_group': '6mm', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (In2 N2)
Reduced Formula: InN
abc   :   3.550622   3.550621   5.732559
angles:  90.000000  90.000000 120.000010
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  In    0.666667  0.333333  0.500477        -0
  1  In    0.333333  0.666667  0.000477        -0
  2  N     0.666667  0.333333  0.879523         0
  3  N     0.333333  0.666667  0.379523         0",True,-5.6229385025,0.0,6.05913405,False,True,,,,,,,,,,,,,,wurtzite
110,2,"[Element In, Element N]",mp-20411,2,In1 N1,In-N,31.351199434443608,6.823293875576772,15.675599717221804,"{'crystal_system': <CrystalSystem.cubic: 'Cubic'>, 'symbol': 'F-43m', 'number': 216, 'point_group': '-43m', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (In1 N1)
Reduced Formula: InN
abc   :   3.539346   3.539347   3.539346
angles:  59.999993  59.999989  60.000008
pbc   :       True       True       True
Sites (2)
  #  SP       a     b      c    magmom
---  ----  ----  ----  -----  --------
  0  In    0     0     -0           -0
  1  N     0.25  0.25   0.25         0",False,-5.613142125,0.0,6.05292816,False,True,,,,,,,,,,,,,,zincblend
111,2,"[Element In, Element N]",mp-20812,2,In1 N1,In-N,26.112494803999898,8.192187253600032,13.056247401999949,"{'crystal_system': <CrystalSystem.cubic: 'Cubic'>, 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (In1 N1)
Reduced Formula: InN
abc   :   3.330078   3.330078   3.330078
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  In    0    0    0           0
  1  N     0.5  0.5  0.5         0",False,-5.4120932150000005,0.0,8.82462443,False,True,,,,,,,,,,,,,,rocksalt
112,4,"[Element In, Element P]",mp-966800,2,In2 P2,In-P,102.91163698144938,4.704869604456656,25.727909245362344,"{'crystal_system': <CrystalSystem.hex_: 'Hexagonal'>, 'symbol': 'P6_3mc', 'number': 186, 'point_group': '6mm', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (In2 P2)
Reduced Formula: InP
abc   :   4.168109   4.168109   6.839990
angles:  90.000000  90.000000 119.999956
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  In    0         0         0.000196        -0
  1  In    0.333334  0.666667  0.500196        -0
  2  P     0         0         0.374805         0
  3  P     0.333334  0.666667  0.874804         0",False,-4.283997765,0.5133999999999999,4.75548917,True,False,57.75753259668252,57.70267313666295,57.73010286667274,31.622832767245583,30.418421388319352,31.020627077782468,0.19892473762686347,0.2721427578683193,,,,,,wurtzite
113,2,"[Element In, Element P]",mp-20351,2,In1 P1,In-P,51.44801613145897,4.705583122405697,25.724008065729485,"{'crystal_system': <CrystalSystem.cubic: 'Cubic'>, 'symbol': 'F-43m', 'number': 216, 'point_group': '-43m', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (In1 P1)
Reduced Formula: InP
abc   :   4.174725   4.174725   4.174725
angles:  59.999999  60.000000  60.000003
pbc   :       True       True       True
Sites (2)
  #  SP        a      b     c    magmom
---  ----  -----  -----  ----  --------
  0  In    -0     -0     0           -0
  1  P      0.25   0.25  0.25         0",True,-4.28829049,0.4546000000000001,4.68757835,True,False,59.46441796557682,59.46441796557683,59.46441796557683,33.13094787681425,29.432881768340255,31.28191482257725,0.6282201888317731,0.27621159186149724,17.254163756625612,3.2518943399589824,14.00226941666663,3.741960638043462,0.12573658352995498,zincblend
114,2,"[Element In, Element P]",mp-20457,2,In1 P1,In-P,42.454208984250236,5.702447935828025,21.227104492125118,"{'crystal_system': <CrystalSystem.cubic: 'Cubic'>, 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (In1 P1)
Reduced Formula: InP
abc   :   3.915723   3.915723   3.915723
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  In    0    0    0           0
  1  P     0.5  0.5  0.5         0",False,-4.05296287,0.0,7.13302275,False,True,,,,,,,,,,,,,,rocksalt
115,4,"[Element In, Element Sb]",mp-1007661,2,In2 Sb2,In-Sb,140.9967981840067,5.572424570739726,35.24919954600168,"{'crystal_system': <CrystalSystem.hex_: 'Hexagonal'>, 'symbol': 'P6_3mc', 'number': 186, 'point_group': '6mm', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (In2 Sb2)
Reduced Formula: InSb
abc   :   4.625095   4.622648   7.616298
angles:  90.000000  90.000000 120.017530
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  In    0.668118  0.336237  0.488149        -0
  1  In    0.331882  0.663763  0.988149        -0
  2  Sb    0.665502  0.331003  0.861851         0
  3  Sb    0.334498  0.668997  0.361851         0",False,-3.6325314300000002,0.0,4.38282858,False,True,,,,,,,,,,,,,,wurtzite
116,2,"[Element In, Element Sb]",mp-20012,2,In1 Sb1,In-Sb,72.96481594403005,5.384060882157784,36.482407972015025,"{'crystal_system': <CrystalSystem.cubic: 'Cubic'>, 'symbol': 'F-43m', 'number': 216, 'point_group': '-43m', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (In1 Sb1)
Reduced Formula: InSb
abc   :   4.690396   4.690396   4.690396
angles:  59.999999  59.999999  59.999995
pbc   :       True       True       True
Sites (2)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  In    0     0     0            0
  1  Sb    0.25  0.25  0.25         0",True,-3.64944349,0.0,4.41408198,False,True,35.393211857850076,35.393211857850076,35.393211857850076,20.092957099476372,17.519614223355322,18.80628566141585,0.7344176770429502,0.2742991513492809,25.167372516666642,2.331517136666674,22.835855379999966,4.778687621094307,0.21220999999999998,zincblend
117,2,"[Element In, Element Sb]",mp-10149,2,In1 Sb1,In-Sb,58.067771453242045,6.7653192376157785,29.033885726621023,"{'crystal_system': <CrystalSystem.cubic: 'Cubic'>, 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (In1 Sb1)
Reduced Formula: InSb
abc   :   4.346604   4.346604   4.346604
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  In    0    0    0           0
  1  Sb    0.5  0.5  0.5        -0",False,-3.511453045,0.0,6.70232326,False,True,49.870068520556494,49.8700685205565,49.8700685205565,17.44564224790995,8.535302781945216,12.990472514927584,5.219697352045223,0.38016219241587573,,,,,,rocksalt
118,4,"[Element In, Element Sb]",mp-975512,2,In1 Sb3,In-Sb,109.272920852103,7.29569117929535,27.31823021302575,"{'crystal_system': <CrystalSystem.cubic: 'Cubic'>, 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (In1 Sb3)
Reduced Formula: InSb3
abc   :   5.366311   5.366311   5.366311
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (4)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  In    0     0     0           -0
  1  Sb    0.25  0.25  0.25         0
  2  Sb    0.75  0.75  0.75         0
  3  Sb    0.5   0.5   0.5          0",False,-3.739992725,0.0,7.69612688,False,True,,,,,,,,,,,,,,rocksalt
119,4,"[Element Mg, Element Te]",mp-1039,2,Mg2 Te2,Mg-Te,135.71852446664587,3.7171666565512127,33.92963111666147,"{'crystal_system': <CrystalSystem.hex_: 'Hexagonal'>, 'symbol': 'P6_3mc', 'number': 186, 'point_group': '6mm', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (Mg2 Te2)
Reduced Formula: MgTe
abc   :   4.590203   4.590203   7.437806
angles:  90.000000  90.000000 120.000007
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mg    0.333333  0.666667  0.995991         0
  1  Mg    0.666667  0.333333  0.495991         0
  2  Te    0.333333  0.666667  0.374009        -0
  3  Te    0.666667  0.333333  0.874009        -0",True,-3.458434155,2.3611999999999997,2.09590592,True,False,34.53630834322293,34.535178237876,34.53574329054946,12.438937151028957,12.154419457101328,12.296678304065143,0.11707562072360123,0.3408594002875679,8.000893296677349,2.510227656677348,5.4906656400000005,2.343216942581288,0.2703795321395513,wurtzite
120,2,"[Element Mg, Element Te]",mp-13033,2,Mg1 Te1,Mg-Te,67.5217326217723,3.7357481379341437,33.76086631088615,"{'crystal_system': <CrystalSystem.cubic: 'Cubic'>, 'symbol': 'F-43m', 'number': 216, 'point_group': '-43m', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (Mg1 Te1)
Reduced Formula: MgTe
abc   :   4.570737   4.570736   4.570737
angles:  60.000001  60.000005  59.999999
pbc   :       True       True       True
Sites (2)
  #  SP       a     b      c    magmom
---  ----  ----  ----  -----  --------
  0  Mg    0     0     -0           -0
  1  Te    0.25  0.25   0.25         0",False,-3.4576523349999997,2.3638000000000003,1.9857342,True,False,32.645010254878486,32.64501025487848,32.645010254878486,13.406134785585257,11.16920636134604,12.287670573465649,1.0013819925382936,0.33277940354899305,7.976802863306413,2.4737248933057856,5.5030779700006285,2.3458640135354454,0.13948338396617266,zincblend
121,2,"[Element Mg, Element Te]",mp-1008786,2,Mg1 Te1,Mg-Te,52.52301623881622,4.802545721383311,26.26150811940811,"{'crystal_system': <CrystalSystem.cubic: 'Cubic'>, 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (Mg1 Te1)
Reduced Formula: MgTe
abc   :   4.203602   4.203602   4.203602
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (2)
  #  SP      a     b    c    magmom
---  ----  ---  ----  ---  --------
  0  Mg    0    -0    0          -0
  1  Te    0.5   0.5  0.5        -0",False,-3.3930087149999997,0.42710000000000026,4.31873042,False,False,,,,,,,,,,,,,,rocksalt
122,4,"[Element C, Element Si]",mp-7140,2,Si2 C2,C-Si,41.27465862347238,3.226255951846587,10.318664655868094,"{'crystal_system': <CrystalSystem.hex_: 'Hexagonal'>, 'symbol': 'P6_3mc', 'number': 186, 'point_group': '6mm', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (Si2 C2)
Reduced Formula: SiC
abc   :   3.073513   3.073514   5.045248
angles:  90.000000  90.000000 120.000002
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Si    0.333333  0.666667  0.499602        -0
  1  Si    0.666667  0.333333  0.999602        -0
  2  C     0.333333  0.666667  0.875398        -0
  3  C     0.666667  0.333333  0.375398        -0",False,-7.526978555,2.3028999999999993,8.23938418,False,False,212.39218222512838,212.37131013040576,212.38174617776707,188.273624028708,182.1857553678223,185.22968969826516,0.16717689408202752,0.1621437193557516,10.555501999996862,3.4794236499968605,7.07607835,2.6600899138938896,0.31606354487666294,wurtzite
123,12,"[Element C, Element Si]",mp-7631,2,Si6 C6,C-Si,123.76576662882943,3.2277733174092953,10.313813885735785,"{'crystal_system': <CrystalSystem.hex_: 'Hexagonal'>, 'symbol': 'P6_3mc', 'number': 186, 'point_group': '6mm', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (Si6 C6)
Reduced Formula: SiC
abc   :   3.076621   3.076621  15.098084
angles:  90.000000  90.000000 119.999987
pbc   :       True       True       True
Sites (12)
  #  SP            a          b         c    magmom
---  ----  ---------  ---------  --------  --------
  0  Si     0.333333   0.666667  0.832986         0
  1  Si     0.666667   0.333333  0.332986         0
  2  Si     0.666667   0.333333  0.666501         0
  3  Si     0.333333   0.666667  0.166501         0
  4  Si     0         -0         0.499729         0
  5  Si    -0          0         0.999729         0
  6  C      0         -0         0.874366        -0
  7  C     -0          0         0.374366        -0
  8  C      0.333333   0.666667  0.707997        -0
  9  C      0.666667   0.333333  0.207997        -0
 10  C      0.666667   0.333333  0.541522        -0
 11  C      0.333333   0.666667  0.041522        -0",False,-7.530565155833333,2.0229999999999997,8.07467192,False,False,213.09996252960173,213.0971958345728,213.09857918208726,189.04561350104942,184.64479005167894,186.84520177636418,0.11918297034489633,0.1607506185393197,10.441375060031284,3.376322880031284,7.065052180000001,2.6580165876081363,0.1348226702005285,wurtzite
124,32,"[Element C, Element Si]",mp-567551,2,Si16 C16,C-Si,330.06303832344054,3.227568011754725,10.314469947607517,"{'crystal_system': <CrystalSystem.hex_: 'Hexagonal'>, 'symbol': 'P6_3mc', 'number': 186, 'point_group': '6mm', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (Si16 C16)
Reduced Formula: SiC
abc   :   3.076485   3.076484  40.267683
angles:  90.000000  90.000000 119.999976
pbc   :       True       True       True
Sites (32)
  #  SP            a          b         c    magmom
---  ----  ---------  ---------  --------  --------
  0  Si     0.333333   0.666667  0.812512        -0
  1  Si     0.333333   0.666667  0.562487        -0
  2  Si     0          0         0.375028        -0
  3  Si     0.666667   0.333333  0.937443        -0
  4  Si     0.666667   0.333333  0.062487        -0
  5  Si     0         -0         0.249981        -0
  6  Si     0          0         0.875028        -0
  7  Si     0.666667   0.333333  0.687465         0
  8  Si     0.666667   0.333333  0.499973        -0
  9  Si     0.333333   0.666667  0.437443        -0
 10  Si     0.333333   0.666667  0.999973        -0
 11  Si    -0          0         0.749981        -0
 12  Si     0.666667   0.333333  0.312512        -0
 13  Si    -0          0         0.624916         0
 14  Si     0.333333   0.666667  0.187465         0
 15  Si     0         -0         0.124916         0
 16  C      0          0         0.171788        -0
 17  C      0.333333   0.666667  0.484307         0
 18  C      0.666667   0.333333  0.359522         0
 19  C      0.333333   0.666667  0.046977         0
 20  C      0.666667   0.333333  0.546978         0
 21  C      0         -0         0.921895         0
 22  C      0.333333   0.666667  0.609357        -0
 23  C      0.666667   0.333333  0.734475         0
 24  C      0          0         0.421895         0
 25  C      0.666667   0.333333  0.984307         0
 26  C     -0          0         0.796833         0
 27  C      0.666667   0.333333  0.109357        -0
 28  C      0.333333   0.666667  0.859522         0
 29  C      0         -0         0.296833         0
 30  C      0         -0         0.671788        -0
 31  C      0.333333   0.666667  0.234475         0",False,-7.5305750415625,1.970600000000001,8.06774542,False,False,213.59116507711548,213.58490570350284,213.58803539030916,189.12540083477307,184.65426795764154,186.8898343962073,0.12109698929767454,0.1612898968351233,,,,,,wurtzite
125,8,"[Element C, Element Si]",mp-11714,2,Si4 C4,C-Si,82.50386818181951,3.2280332056905285,10.31298352272744,"{'crystal_system': <CrystalSystem.hex_: 'Hexagonal'>, 'symbol': 'P6_3mc', 'number': 186, 'point_group': '6mm', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (Si4 C4)
Reduced Formula: SiC
abc   :   3.075694   3.075694  10.070646
angles:  90.000000  90.000000 119.999992
pbc   :       True       True       True
Sites (8)
  #  SP            a          b         c    magmom
---  ----  ---------  ---------  --------  --------
  0  Si     0.666667   0.333333  0.937842         0
  1  Si     0.333333   0.666667  0.437842         0
  2  Si    -0          0         0.687894         0
  3  Si     0         -0         0.187894         0
  4  C      0.666667   0.333333  0.749803         0
  5  C      0.333333   0.666667  0.249803         0
  6  C      0          0         0.50046          0
  7  C     -0         -0         0.00046          0",False,-7.5305482625,2.2226000000000017,8.09983558,False,False,213.82362094748902,213.8050608402541,213.81434089387156,189.04402920706212,184.25238013910467,186.6482046730834,0.13011631113569955,0.16190644489256986,10.524086180000069,3.4007650866667363,7.123321093333334,2.6689550564468734,0.06423169544702993,wurtzite
126,16,"[Element C, Element Si]",mp-567505,2,Si8 C8,C-Si,165.03918267446815,3.2274181412318472,10.31494891715426,"{'crystal_system': <CrystalSystem.hex_: 'Hexagonal'>, 'symbol': 'P6_3mc', 'number': 186, 'point_group': '6mm', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (Si8 C8)
Reduced Formula: SiC
abc   :   3.077184   3.077183  20.125631
angles:  90.000000  90.000000 119.999984
pbc   :       True       True       True
Sites (16)
  #  SP            a          b         c    magmom
---  ----  ---------  ---------  --------  --------
  0  Si     0.333333   0.666667  0.875199        -0
  1  Si     0.333333   0.666667  0.624988         0
  2  Si    -0          0         8.8e-05          0
  3  Si     0.666667   0.333333  0.750105        -0
  4  Si     0.666667   0.333333  0.375199        -0
  5  Si     0.333333   0.666667  0.250105        -0
  6  Si    -0          0         0.500087         0
  7  Si     0.666667   0.333333  0.124988         0
  8  C      0.333333   0.666667  0.344132         0
  9  C      0.666667   0.333333  0.218717         0
 10  C      0.666667   0.333333  0.844132         0
 11  C      0         -0         0.593848        -0
 12  C      0.333333   0.666667  0.968926        -0
 13  C     -0          0         0.093848        -0
 14  C      0.333333   0.666667  0.718717         0
 15  C      0.666667   0.333333  0.468926        -0",False,-7.53037177625,1.7772000000000006,8.03094123,False,False,213.64237725260688,213.6383916719777,213.64038446229227,189.43055900378187,185.25777059221184,187.34416479799685,0.11263979972610727,0.1607171143989989,10.491147903334562,3.3930207966678014,7.098127106666762,2.6642310535437352,0.08751610936404773,wurtzite
127,2,"[Element C, Element Si]",mp-8062,2,Si1 C1,C-Si,20.634942460365664,3.2266291340570596,10.317471230182832,"{'crystal_system': <CrystalSystem.cubic: 'Cubic'>, 'symbol': 'F-43m', 'number': 216, 'point_group': '-43m', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (Si1 C1)
Reduced Formula: SiC
abc   :   3.078739   3.078737   3.078738
angles:  60.000003  60.000016  60.000010
pbc   :       True       True       True
Sites (2)
  #  SP       a      b      c    magmom
---  ----  ----  -----  -----  --------
  0  Si    0.25   0.25   0.25         0
  1  C     0     -0     -0           -0",False,-7.5296584,1.3669000000000002,8.05933012,False,False,211.38001705274064,211.38001705274067,211.38001705274064,195.69557145756352,178.16400210150633,186.92978677953494,0.49200649820576103,0.15850081538306565,10.350063106666672,3.3546501966666664,6.995412910000006,2.644884290474728,0.18938999999999995,zincblend
128,2,"[Element C, Element Si]",mp-1002206,2,Si1 C1,C-Si,16.609991746502004,4.0085093080331395,8.304995873251002,"{'crystal_system': <CrystalSystem.cubic: 'Cubic'>, 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (Si1 C1)
Reduced Formula: SiC
abc   :   2.863924   2.863924   2.863924
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (2)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Si    0    0    0          -0
  1  C     0.5  0.5  0.5         0",False,-6.788023155,0.0,12.4016927,False,True,240.9306997249511,240.93069972495107,240.93069972495107,216.02003584784592,135.14166017932862,175.58084801358729,2.992355412875435,0.20683525940464814,,,,,,rocksalt
129,4,"[Element O, Element Zn]",mp-2133,2,Zn2 O2,O-Zn,47.397148259900405,5.70421780686615,11.849287064975101,"{'crystal_system': <CrystalSystem.hex_: 'Hexagonal'>, 'symbol': 'P6_3mc', 'number': 186, 'point_group': '6mm', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (Zn2 O2)
Reduced Formula: ZnO
abc   :   3.237351   3.237351   5.222061
angles:  90.000000  90.000000 119.999993
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Zn    0.666667  0.333333  0.500592         0
  1  Zn    0.333333  0.666667  0.000592         0
  2  O     0.666667  0.333333  0.879718         0
  3  O     0.333333  0.666667  0.379718         0",True,-4.8947514199999995,0.7227,0.8923141,True,False,129.64064952315726,129.64064676886798,129.6406481460126,41.69624986656616,40.642505751538934,41.16937780905255,0.12963574319995796,0.35641638526689295,10.835297913347347,5.444936760014016,5.390361153333331,2.3217151318224487,1.2856161854535995,wurtzite
130,4,"[Element O, Element Zn]",mp-1017539,2,Zn2 O2,O-Zn,49.08434295009371,5.5081445701267695,12.271085737523428,"{'crystal_system': <CrystalSystem.hex_: 'Hexagonal'>, 'symbol': 'P6_3mc', 'number': 186, 'point_group': '6mm', 'symprec': 0.1, 'version': '1.16.2'}","Full Formula (Zn2 O2)
Reduced Formula: ZnO
abc   :   3.205218   3.205218   5.516927
angles:  90.000000  90.000000 119.999996
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Zn    0         0         0.501143        -0
  1  Zn    0         0         0.001143        -0
  2  O     0.666667  0.333333  0.886057        -0
  3  O     0.333333  0.666667  0.386057        -0",False,-4.5945288275,0.4516000000000001,1.04566149,True,False,,,,,,,,,,,,,,wurtzite
